Links,Claims,,,
https://thelogicalindian.com//fact-check/jyoti-paswan-rape-ex-army-man-darbhanga-bihar-22130,"The Logical Indian Fact Check team investigates the claim that Jyoti Paswan was raped and murdered by an ex-army man in Darbhanga, Bihar",,,6-Jul-20
https://thelogicalindian.com//fact-check/covaxin-bharat-biotech-vice-president-vk-srinivas-human-trial-22117,The Logical Indian Fact Check team investigates the claim that the first dose of COVAXIN was administered on Bharat Biotech Vice president VK Srinivas as part of human trial,,,6-Jul-20
https://thelogicalindian.com//fact-check/viral-images-muslims-fake-hand-sanitizer-22085,The Logical Indian Fact Check team investigates the claim that viral images from India show Muslims running a 'fake hand sanitizer' racket,,,3-Jul-20
https://thelogicalindian.com//fact-check/pakistani-chinese-soldiers-indian-soldier-galwan-valley-22083,The Logical Indian Fact check team investigates the claim that a viral video shows Pakistani and Chinese soldiers celebrating after 20 Indian soldiers were killed in action at Galwan Valley,,,3-Jul-20
https://thelogicalindian.com//fact-check/budweiser-admits-several-employees-have-been-pissing-in-its-beer-tanks-for-years-22082,The Logical Indian Fact check team investigates the claim that Budweiser admits several employees have been pissing in its beer tanks for years,,,3-Jul-20
https://thelogicalindian.com//fact-check/pakistani-flag-gun-indian-flag-kolkata-22080,The Logical Indian Fact check team investigates the claim that a man wrapped in a Pakistani flag and holding a gun while standing on the Indian flag is from Kolkata,,,3-Jul-20
https://thelogicalindian.com//fact-check/burqa-clad-pakistani-flag-karnataka-22079,The Logical Indian Fact check team investigates the claim that a BJP man in Burqa was arrested for waving the Pakistani flag in Karnataka,,,3-Jul-20
https://thelogicalindian.com//fact-check/government-website-rs-2000-relief-fund-22054,"The Logical Indian Fact Check team investigates the claim that a government website promises to provide a Rs 2,000 relief fund to each citizen",,,2-Jul-20
https://thelogicalindian.com//fact-check/british-airways-shutting-operations-22052,The Logical Indian Fact check team investigates the claim that British Airways is shutting operations after 70 years of service,,,2-Jul-20
https://thelogicalindian.com//fact-check/ladakh-pangong-lake-china-indian-army-helicopter-apache-22043,The Logical Indian Fact Check team investigates the claim that a viral video shows Apache helicopters flying over Pangong Lake in Ladakh as part of Indian Army build-up to counter China,,,2-Jul-20
https://thelogicalindian.com//fact-check/nepal-prime-minister-china-protest-22042,The Logical Indian Fact Check team investigates the claim that Nepali youth have taken to streets to protest against their Prime Minister for lobbying in support of China,,,2-Jul-20
https://thelogicalindian.com//fact-check/pm-narendra-modi-battlefield-soldier-salary-viral-video-22023,The Logical Fact Check team investigates the claim that PM Narendra Modi had said that a soldier dies on the battlefield because he receives a salary for it,,,1-Jul-20
https://thelogicalindian.com//fact-check/covid-19-sensor-apple-google-track-exposure-notification-22021,The Logical Indian Fact check team investigates the claim that COVID-19 sensor has been illegally inserted into phones by Apple and Google with the intention to track people,,,1-Jul-20
https://thelogicalindian.com//fact-check/boycott-china-indian-market-tshirt-caps-22009,The Logical Indian Fact Check team investigates the claim that China is manufacturing Boycott China merchandise for the Indian market,,,30-Jun-20
https://thelogicalindian.com//fact-check/muslim-hindu-dalit-rajasthan-sapotra-rape-murder-22007,"The Logical Indian Fact check team investigates the claim that a Muslim man, Naseer Khan, raped and murdered a Dalit woman",,,30-Jun-20
https://thelogicalindian.com//fact-check/karnataka-ias-andhra-pradesh-revathi-22004,The Logical Indian Fact Check investigates the claim that a woman called Revathi from Karnataka ranked third in the IAS examinations conducted this year,,,30-Jun-20
https://thelogicalindian.com//fact-check/dead-bodies-covid-19-patients-dumped-sea-mexico-22002,The Logical Indian Fact check team investigates the claim that dead bodies of COVID-19 infected patients are being dumped in the sea in Mexico,,,30-Jun-20
https://thelogicalindian.com//fact-check/fact-check-did-bhutan-stop-water-for-our-farmers-in-assam-21953,Many media portals reported that Bhutan has stopped supply of Irrigation water for farmers in Assam,,,27-Jun-20
https://thelogicalindian.com//fact-check/livfavir-livealth-biopharma-glenmark-fabiflu-21951,"The Logical Indian Fact check team investigates the claim that Livfavir, Manufactured By Livealth Biopharma Is Cheaper Than Glenmark's Fabiflu",,,27-Jun-20
https://thelogicalindian.com//fact-check/covid-19-pakistan-hyderabad-viral-video-21950,"The Logical Indian Fact Check team investigates the claim that a viral video shows overwhelming COVID-19 situation in Hyderabad, India",,,27-Jun-20
https://thelogicalindian.com//fact-check/ministry-of-ayush-patanjali-coronil-21939,The Logical Indian Fact Check team investigates the claim that the Ministry of AYUSH Has Approved Patanjali's 'Coronil',,,26-Jun-20
https://thelogicalindian.com//fact-check/ayush-ministry-dr-mujahid-hussain-patanjali-coronil-21936,The Logical Indian Fact check team investigates the claim that AYUSH Ministry removed their official Dr Mujahid Hussain for hindering the approval of Patanjali's 'Coronil',,,26-Jun-20
https://thelogicalindian.com//fact-check/mumbai-police-warning-aadhar-verification-fraud-recording-21934,The Logical Indian Fact Check team investigates the claim that Mumbai police issued a warning against a possible Aadhaar verification fraud,,,26-Jun-20
https://thelogicalindian.com//fact-check/self-diagnose-covid-19-breath-10-second-fibrosis-lungs-21930,"The Logical Indian Fact Check team Investigates the claim that in order to self diagnose COVID-19, one should hold their breath for more than 10 seconds",,,26-Jun-20
https://thelogicalindian.com//fact-check/video-covid-19-positive-punes-deccan-corner-21916,The Logical Indian Fact Check team investigates the claim that a viral video Shows COVID-19 Positive person in distress at Pune's Deccan Corner,,,25-Jun-20
https://thelogicalindian.com//fact-check/phishing-attack-govt-order-cyber-attack-21897,The Logical Indian Fact Check team investigates the claim that a phishing attack is expected to be launched from June 21 onwards in major metropolitan cities of the country,,,24-Jun-20
https://thelogicalindian.com//fact-check/infographic-community-transmission-covid-19-india-in-pixels-telangana-21896,The Logical Indian Fact check team investigates the claim that Viral infographic shows the Risk percentage of Community Transmission of COVID-19 for various states in India,,,24-Jun-20
https://thelogicalindian.com//fact-check/country-of-origin-mandatory-government-e-marketplace-gem-boycottchina-21895,The Logical Indian Fact Check team investigates the claim that Information about 'Country of Origin' by the sellers is now mandatory on Government e-Marketplace (GeM),,,24-Jun-20
https://thelogicalindian.com//fact-check/indian-soldier-indo-china-clash-galwan-valley-21870,[Trigger Warning: Graphic Image] The Logical Indian Fact check team investigates the claim that viral photo shows injured Indian soldier who survived the violent Indo-China clash at the Galwan Valley,,,23-Jun-20
https://thelogicalindian.com//fact-check/indira-gandhi-addressed-soldiers-at-galwan-valley-21861,The Logical Indian Fact check team investigates the claim that Indira Gandhi addressed soldiers at Galwan Valley,,,23-Jun-20
https://thelogicalindian.com//fact-check/arjun-tendulkar-pranav-dhanawade-sachin-tendulkar-nepotism-21859,The Logical Indian Fact check team investigates the claim that Arjun Tendulkar was selected over Pranav Dhanawade who was more deserving,,,23-Jun-20
https://thelogicalindian.com//fact-check/glenmark-pharmaceuticals-drug-controller-general-of-india-favipiravir-anti-viral-covid-19-21843,"The Logical Indian Fact check team investigates the claim that Glenmark Pharmaceuticals received approvals from Drug Controller General of India to manufacture and market Favipiravir, an anti-viral drug, to treat COVID-19 patients",,,22-Jun-20
https://thelogicalindian.com//fact-check/chinese-soldiers-galwan-valley-21842,The Logical Indian Fact Check team investigates the claim that Photos show Chinese conducting last rites of the soldiers killed in action in the recent clash at the Galwan Valley,,,22-Jun-20
https://thelogicalindian.com//fact-check/chinese-daily-india-china-war-indo-china-galwan-valley-bihar-21834,The Logical Indian Fact check team investigates the claim that Chinese daily said that they lost the war against India,,,22-Jun-20
https://thelogicalindian.com//fact-check/global-times-chinese-soldiers-indo-china-clash-galwan-valley-21815,The Logical Indian Fact Check team investigates the claim that Global Times reported the names of the 30 Chinese soldiers killed during the recent Indo-China clash in Galwan Valley,,,21-Jun-20
https://thelogicalindian.com//fact-check/government-of-india-memorandum-google-apple-chinese-applications-21814,The Logical Indian Fact check team investigates the claim that Government of India has issued a memorandum and directed Google and Apple to restrict several Chinese applications from the respective stores with immediate effect,,,21-Jun-20
https://thelogicalindian.com//fact-check/uttar-pradesh-special-task-force-upstf-chinese-applications-security-pib-fact-check-21813,The Logical Indian Fact Check team investigates the claim that Uttar Pradesh Special Task Force (UPSTF) has issued an order for their staff and family to delete 52 Chinese applications from their mobile phones citing security reasons,,,20-Jun-20
https://thelogicalindian.com//fact-check/aimim-leaders-saffron-flag-21782,The Logical Indian Fact check team investigates the claim that AIMIM leaders burnt the Saffron flag,,,19-Jun-20
https://thelogicalindian.com//fact-check/leaders-tweet-i-stand-with-india-indo-china-galwan-valley-21779,"The Logical Indian Fact check team investigates the claim that leaders around the globe tweeted in support of India, following the Indo-China clash at Galwan Valley",,,19-Jun-20
https://thelogicalindian.com//fact-check/sushant-singh-rajput-tweets-21777,The Logical Indian Fact check team investigates the claim that Sushant Singh Rajput posted a set of tweets a few hours before his death and subsequently deleted,,,19-Jun-20
https://thelogicalindian.com//fact-check/cpi-m-protest-indian-army-clash-indo-china-border-galwan-valley-21776,The Logical Indian Fact check investigates the claim that CPI (M) held a protest against Indian Army in Delhi in light of the recent clash at the Indo-China border at the Galwan Valley,,,19-Jun-20
https://thelogicalindian.com//fact-check/tamil-nadu-j-jayalalitha-finance-minister-nirmala-sitharaman-21759,The Logical Indian Fact check team investigates the claim that Viral photo shows late Tamil Nadu CM J Jayalalitha and current Finance Minister Nirmala Sitharaman,,,18-Jun-20
https://thelogicalindian.com//fact-check/tanzaniaherbal-cure-covid-19-covidol-21745,The Logical Indian Fact check team investigates the claim that Tanzania has found a herbal cure for COVID-19,,,17-Jun-20
https://thelogicalindian.com//fact-check/bodies-ground-indian-army-muslims-kashmir-21743,The Logical Indian Fact check team investigates the claim that gruesome photo of several bodies lying on the ground shows the Indian Army's treatment of Muslims living in Kashmir,,,17-Jun-20
https://thelogicalindian.com//fact-check/madhya-pradesh-cm-shivraj-singh-chouhan-liquor-21722,The Logical Indian Fact Check team investigates the claims that Madhya Pradesh CM Shivraj Singh Chouhan has ordered officials to distribute liquor in the state in the viral video clip,,,16-Jun-20
